"Index" "AMGOpen" "AMGHigh" "AMGLow" "AMGClose" "AMGVolume" "AMGAdjusted"
"2013-07-26" 109.019997 109.879997 108.410004 109.599998 2516500 88.143311
"2013-07-29" 109.580002 109.800003 108.419998 109.370003 2027600 87.958344
"2013-07-30" 109.919998 111.300003 109.400002 111.199997 3982200 89.430077
"2013-07-31" 107.879997 109.550003 106.440002 108.290001 4432400 87.089767
"2013-08-01" 109.599998 109.879997 108.419998 109.389999 2396200 87.974434
"2013-08-02" 109.93 109.989998 108.199997 109.059998 2103200 87.709053
"2013-08-05" 108.900002 108.970001 107.260002 107.43 1839700 86.39814
"2013-08-06" 107 107.400002 104.57 105.220001 3633400 84.620827
"2013-08-07" 104.589996 113.300003 103.309998 112.400002 9915200 90.395164
"2013-08-08" 111.739998 111.900002 109.349998 110.379997 4758700 88.77063
"2013-08-09" 108.93 111.379997 108.360001 109.629997 2825300 88.16745
"2013-08-12" 108.779999 109.419998 108.150002 108.209999 1854200 87.025421
"2013-08-13" 108.629997 108.919998 107.029999 107.860001 2683300 86.74398
"2013-08-14" 107.029999 108.220001 106.519997 106.639999 2170500 86.138145
"2013-08-15" 105.940002 108.519997 104.589996 105.760002 3267800 85.427345
"2013-08-16" 105.760002 106.800003 104.839996 104.910004 2525400 84.740768
"2013-08-19" 105.110001 106.190002 104.349998 104.470001 1723100 84.385345
"2013-08-20" 104.120003 106.220001 104.120003 105.599998 1855500 85.298088
"2013-08-21" 105.540001 106.18 103.879997 104.650002 2341300 84.530746
"2013-08-22" 106 107.360001 104.830002 106.290001 2115100 85.855446
"2013-08-23" 106.18 106.5 104.849998 105.599998 1572300 85.298088
"2013-08-26" 110.769997 116.25 110.75 113.75 11554700 91.881218
"2013-08-27" 111.699997 112.639999 108.580002 109.129997 5315300 88.14946
"2013-08-28" 108.599998 110.099998 108.300003 109.199997 3043100 88.205978
"2013-08-29" 108.75 111.5 108.5 108.860001 2739600 87.931374
"2013-08-30" 109.230003 109.830002 108.019997 108.940002 2655000 87.995972
"2013-09-03" 110.529999 111.980003 110.010002 111.010002 3309800 89.667999
"2013-09-04" 111.32 113.190002 110.199997 113.019997 2955800 91.29158
"2013-09-05" 112.889999 113.279999 111.809998 112.93 2710500 91.218887
"2013-09-06" 113.040001 113.040001 109.989998 111.010002 3028400 89.667999
"2013-09-09" 111.339996 111.959999 110.459999 111.669998 2826800 90.201118
"2013-09-10" 112.32 112.599998 110.419998 111.160004 3139700 89.789162
"2013-09-11" 112.230003 112.889999 111.379997 111.970001 3196200 90.443451
"2013-09-12" 112.220001 113.68 111.959999 113.459999 2685800 91.646996
"2013-09-13" 113.970001 115.220001 113.269997 115.059998 3297100 92.939384
"2013-09-16" 116.209999 117.18 115.410004 117.18 4710700 94.651825
"2013-09-17" 117.300003 117.300003 115.330002 115.730003 3145200 93.480583
"2013-09-18" 115.589996 117.910004 115.010002 117.519997 2609400 94.926437
"2013-09-19" 117.849998 117.849998 115.660004 117.18 3030400 94.651825
"2013-09-20" 117.150002 117.610001 116.07 116.849998 5324700 94.385269
"2013-09-23" 115.889999 116.5 115.029999 115.050003 2518800 92.931313
"2013-09-24" 115.190002 116.480003 114.589996 114.779999 2225700 92.713234
"2013-09-25" 114.800003 114.800003 112.400002 112.480003 3651700 90.8554
"2013-09-26" 113.629997 114.080002 112.550003 112.849998 3534600 91.154259
"2013-09-27" 112.43 114.269997 112.169998 113.190002 1940200 91.428902
"2013-09-30" 112.080002 113.269997 111.5 111.919998 3041300 90.403053
"2013-10-01" 111.989998 114.610001 111.739998 114.580002 2822600 92.551666
"2013-10-02" 113.879997 113.879997 112.400002 113.059998 2472000 91.323891
"2013-10-03" 112.989998 113.059998 110.07 111.120003 3058800 89.756882
"2013-10-04" 110.739998 113.489998 110.110001 112.910004 3088000 91.202721
"2013-10-07" 111.470001 111.709999 110.080002 110.220001 2662300 89.029884
"2013-10-08" 110.169998 110.800003 106.910004 107.760002 4244200 87.042847
"2013-10-09" 108.129997 108.419998 105.760002 106.279999 5440700 85.847374
"2013-10-10" 107.169998 109.989998 106.989998 109.919998 3096600 88.787575
"2013-10-11" 110 111.510002 109.660004 110.889999 2431300 89.571068
"2013-10-14" 110.019997 111.690002 109.589996 111.580002 2211100 90.128426
"2013-10-15" 111.620003 112.120003 110.889999 111.440002 1968900 90.015335
"2013-10-16" 112.419998 114.849998 112.349998 114.279999 3541600 92.309349
"2013-10-17" 113.669998 115.970001 113.639999 115.849998 2656400 93.577507
"2013-10-18" 115.949997 116 113.779999 114.919998 2694000 92.826294
"2013-10-21" 114.959999 115.470001 112.760002 113.639999 2683400 91.792389
"2013-10-22" 114.379997 116.639999 113.400002 116.209999 3665700 93.868286
"2013-10-23" 114.940002 116.150002 114.099998 115.669998 3365200 93.432121
"2013-10-24" 116.279999 117.529999 115.75 116.199997 3234200 93.860207
"2013-10-25" 116.620003 116.650002 115.169998 116.32 2002200 93.957161
"2013-10-28" 115.989998 118.959999 115.800003 118.330002 3322000 95.580734
"2013-10-29" 118.300003 118.379997 116.699997 118.269997 2655600 95.532265
"2013-10-30" 118.32 118.5 116.57 116.879997 2527800 94.409477
"2013-10-31" 117.110001 117.650002 115.889999 116.139999 2648600 93.811745
"2013-11-01" 117.07 118.75 116.559998 118.690002 2632300 95.871513
"2013-11-04" 118.730003 119.699997 116.889999 117.279999 2248700 94.732574
"2013-11-05" 116.330002 116.870003 114.849998 115.139999 3299300 93.004021
"2013-11-06" 116.25 116.290001 113.089996 113.330002 3494200 91.542
"2013-11-07" 114.160004 115.25 110.650002 111.029999 3827400 89.684158
"2013-11-08" 111.410004 113.970001 111.269997 113.209999 3060000 91.445068
"2013-11-11" 113 113.980003 111.669998 113.169998 2294800 91.41275
"2013-11-12" 112.169998 112.949997 111.449997 112.709999 2413500 91.420845
"2013-11-13" 111.550003 113.970001 110.849998 113.529999 3220900 92.085991
"2013-11-14" 114.019997 116.760002 113.620003 115.410004 4040300 93.610886
"2013-11-15" 115 115.629997 113.699997 114.980003 2910500 93.2621
"2013-11-18" 116.5 117.720001 115.75 116.029999 2879800 94.113747
"2013-11-19" 115.709999 116.169998 114.650002 115.459999 2152200 93.651428
"2013-11-20" 115.360001 116.699997 114.889999 115.559998 2269300 93.732536
"2013-11-21" 115.809998 116.379997 110.75 112.25 7457200 91.047752
"2013-11-22" 113.010002 113.5 112.230003 113.029999 4520400 91.680412
"2013-11-25" 113.349998 114.040001 112.459999 113.959999 3305000 92.434753
"2013-11-26" 114.07 114.730003 113.540001 113.669998 2737700 92.199532
"2013-11-27" 114.459999 114.879997 112.82 113.82 2848200 92.321182
"2013-11-29" 114.190002 114.449997 113.68 114.080002 1828300 92.532082
"2013-12-02" 114.290001 114.870003 113.779999 114.470001 2185500 92.848419
"2013-12-03" 114.440002 114.470001 112.959999 113.449997 2582300 92.021072
"2013-12-04" 112.739998 113.540001 112.040001 113.07 2433500 91.712837
"2013-12-05" 112.839996 113.510002 112.099998 113.349998 3638200 91.939972
"2013-12-06" 115.07 115.07 113.190002 114.120003 3243900 92.564537
"2013-12-09" 114.18 114.32 113.510002 113.980003 2452600 92.450981
"2013-12-10" 113.120003 114.25 113.120003 114.099998 3459800 92.548309
"2013-12-11" 114.449997 114.449997 112.989998 113.050003 3660400 91.69664
"2013-12-12" 112.900002 113.860001 112.339996 112.57 3327500 91.307312
"2013-12-13" 112.989998 113.300003 111.309998 112.160004 2645700 90.974754
"2013-12-16" 112.730003 114.040001 112.07 112.120003 2078600 90.942307
"2013-12-17" 112.669998 112.919998 109.940002 111 3987600 90.033844
"2013-12-18" 111.300003 112.75 109.709999 112.730003 4045700 91.437096
"2013-12-19" 112.550003 112.690002 110.919998 112.599998 2802600 91.331657
"2013-12-20" 112.400002 114.980003 112.019997 114.029999 5285600 92.491524
"2013-12-23" 114.669998 114.720001 112.519997 113.199997 2156800 91.818291
"2013-12-24" 113.339996 113.410004 112.199997 112.25 1013500 91.047752
"2013-12-26" 112.620003 114.480003 112.449997 114.360001 1558500 92.759193
"2013-12-27" 114.889999 115.489998 114.360001 115.120003 2038700 93.375671
"2013-12-30" 115.360001 115.519997 114.389999 115.489998 1534000 93.675743
"2013-12-31" 115.910004 115.949997 113.669998 114.080002 2362700 92.532082
"2014-01-02" 114.360001 116.190002 114.059998 115.800003 2528800 93.927193
"2014-01-03" 115.699997 115.970001 114.059998 114.470001 2075800 92.848419
"2014-01-06" 114.470001 114.919998 113.120003 113.480003 2838100 92.04541
"2014-01-07" 113.5 116.790001 113.269997 116.43 3632400 94.43821
"2014-01-08" 116.639999 116.900002 115.349998 115.879997 2481800 93.992088
"2014-01-09" 116.540001 118.959999 116.220001 118.889999 3400000 96.433571
"2014-01-10" 119 119 116.199997 117.989998 3053100 95.70356
"2014-01-13" 118.32 118.730003 115.940002 116.400002 3703900 94.413872
"2014-01-14" 116.839996 117.940002 116.220001 117.720001 2541200 95.484566
"2014-01-15" 118.419998 118.949997 117.400002 118.510002 3064600 96.125351
"2014-01-16" 118.82 119.690002 118.209999 119.029999 2553200 96.547096
"2014-01-17" 118.910004 119.550003 118.309998 119.150002 4010000 96.644447
"2014-01-21" 119.959999 120 118.57 119.25 3072700 96.725555
"2014-01-22" 119.830002 124.459999 119.580002 124.370003 5086200 100.878471
"2014-01-23" 123 124.220001 121.599998 123.599998 3534800 100.253906
"2014-01-24" 122.610001 122.610001 118.989998 119.290001 4992900 96.757988
"2014-01-27" 119.25 119.830002 117.419998 118.519997 4125400 96.13343
"2014-01-28" 118.389999 121.870003 118.309998 120.699997 4348600 97.901665
"2014-01-29" 117 121.160004 117 119.169998 5730400 96.660675
"2014-01-30" 120.07 121.980003 119.550003 120.889999 3321100 98.055786
"2014-01-31" 118.550003 120.209999 118.099998 118.949997 4934900 96.482231
"2014-02-03" 119.68 120.5 116.470001 116.75 5046200 94.697754
"2014-02-04" 117.690002 117.730003 115.709999 115.779999 5093000 93.910988
"2014-02-05" 115.43 116.940002 114.57 115.07 4332200 93.335068
"2014-02-06" 115.620003 116.82 115.080002 116.07 2737000 94.146202
"2014-02-07" 116.440002 119.040001 115.809998 118.900002 2837900 96.441673
"2014-02-10" 119.68 120.360001 117.900002 120.300003 3352500 97.577232
"2014-02-11" 120 121.25 118.849998 121.239998 2502700 98.840858
"2014-02-12" 120.93 122.540001 120.870003 122.209999 2187500 99.631668
"2014-02-13" 121.650002 124.160004 121.220001 124.150002 2530100 101.213242
"2014-02-14" 123.540001 124.300003 122.519997 123.839996 2677100 100.960503
"2014-02-18" 124.839996 126.32 124.57 124.940002 3082100 101.8573
"2014-02-19" 124.849998 124.900002 123.129997 123.349998 2779400 100.561043
"2014-02-20" 123.349998 124.309998 122.900002 123.489998 3020000 100.675163
"2014-02-21" 123.75 125.5 123.260002 123.849998 3395000 100.968674
"2014-02-24" 124.389999 126.589996 124.199997 125.790001 2772600 102.550262
"2014-02-25" 125.339996 126.220001 124.019997 124.360001 2416300 101.38446
"2014-02-26" 123.900002 124.230003 121.739998 121.860001 3895700 99.346306
"2014-02-27" 121.989998 123.900002 121.769997 123.080002 3772900 100.340919
"2014-02-28" 124.260002 126.949997 123.169998 124.019997 4853600 101.107262
"2014-03-03" 122.889999 124.18 122.519997 123.690002 2503900 100.838219
"2014-03-04" 125.32 126.059998 124.510002 126 2557800 102.721443
"2014-03-05" 126.18 127.150002 125.389999 126.190002 2478200 102.876358
"2014-03-06" 126.690002 127.419998 124.120003 124.190002 3067500 101.245872
"2014-03-07" 125.309998 125.900002 120.260002 122.260002 7124700 99.67244
"2014-03-10" 122.260002 126.099998 122.25 125.400002 3786300 102.232315
"2014-03-11" 125.449997 125.599998 123.739998 124.269997 2655200 101.311073
"2014-03-12" 122.980003 126 122.980003 125.980003 2761100 102.70517
"2014-03-13" 126.169998 126.349998 123.309998 123.959999 2436800 101.058327
"2014-03-14" 123.400002 124.910004 122.360001 122.540001 2213600 99.900681
"2014-03-17" 123.120003 125.309998 122.550003 123.860001 2574100 100.97683
"2014-03-18" 124.5 127.480003 124.309998 127.470001 3255600 103.919876
"2014-03-19" 127.989998 127.989998 125.720001 126.580002 2599500 103.194313
"2014-03-20" 126.160004 127.099998 125.239998 127.050003 2311200 103.577461
"2014-03-21" 127.050003 128.960007 122.470001 122.93 7101100 100.218636
"2014-03-24" 123.269997 123.5 118.559998 121.279999 4448100 98.873474
"2014-03-25" 121.739998 123.949997 119.660004 120.629997 3863700 98.343567
"2014-03-26" 121.230003 122.889999 120.050003 120.110001 3843800 97.91964
"2014-03-27" 121.309998 123.980003 120.5 122.290001 4553400 99.696869
"2014-03-28" 122.269997 124.120003 120.379997 120.550003 3246000 98.27832
"2014-03-31" 122.5 124.529999 122.190002 123.339996 4761200 100.552879
"2014-04-01" 123.669998 126.230003 123.510002 126.07 3163600 102.778526
"2014-04-02" 126.019997 127.089996 125.019997 125.980003 2892900 102.70517
"2014-04-03" 126.160004 127.25 123.129997 124.129997 3036300 101.19693
"2014-04-04" 125.07 125.379997 118.989998 119.110001 5017400 97.104385
"2014-04-07" 118.190002 119.739998 116.559998 118.82 4813100 96.867966
"2014-04-08" 120.169998 120.470001 117.669998 117.980003 4181300 96.183151
"2014-04-09" 117.940002 120.190002 117.5 120 3441800 97.829956
"2014-04-10" 119.870003 119.949997 113.400002 114.110001 6201000 93.028145
"2014-04-11" 113.269997 116.089996 111.900002 111.940002 7262400 91.259071
"2014-04-14" 113 114.879997 111.389999 113.32 5428500 92.384109
"2014-04-15" 113.900002 115.989998 111.400002 115 4750200 93.7537
"2014-04-16" 116.150002 116.239998 113.730003 115.540001 3451000 94.193962
"2014-04-17" 115.610001 117.190002 115.019997 115.459999 3237500 94.128716
"2014-04-21" 116.459999 117.089996 114.639999 117.019997 2657900 95.40049
"2014-04-22" 117.239998 119.709999 117.050003 119.300003 4277500 97.259285
"2014-04-23" 116.07 116.449997 111.510002 113.32 10965800 92.384109
"2014-04-24" 114.110001 114.5 111.790001 113.720001 6112300 92.71019
"2014-04-25" 113.620003 113.620003 111.300003 111.410004 4512500 90.82695
"2014-04-28" 111.779999 112.339996 108.199997 111.480003 6113900 90.884033
"2014-04-29" 112.300003 112.449997 110.669998 111.900002 4116200 91.226433
"2014-04-30" 111.809998 112.269997 110.410004 111.75 4464900 91.104156
"2014-05-01" 111.379997 113.209999 110.809998 112.760002 3642700 91.927544
"2014-05-02" 113.129997 113.720001 111.669998 112.419998 4319200 91.65036
"2014-05-05" 111.389999 113.339996 110.860001 113.18 2544500 92.269936
"2014-05-06" 112.559998 113.669998 112.199997 112.279999 3760900 91.53624
"2014-05-07" 111.720001 112.839996 110.779999 112.769997 2823900 91.935692
"2014-05-08" 112.400002 113.720001 110.57 110.779999 4161900 90.313362
"2014-05-09" 110.5 111.57 109.410004 111.480003 3487800 90.884033
"2014-05-12" 111.779999 112.730003 111.389999 111.730003 3554700 91.087852
"2014-05-13" 111.660004 112.18 110.760002 110.809998 3676800 90.833717
"2014-05-14" 111.139999 112.480003 110.519997 112.07 2991500 91.8666
"2014-05-15" 112 112.32 109.919998 110.290001 2785400 90.407478
"2014-05-16" 110.860001 112.029999 110.589996 111.940002 4193600 91.760017
"2014-05-19" 111.239998 112.470001 110.919998 112.080002 3652400 91.874763
"2014-05-20" 112.800003 112.849998 111.889999 112.220001 3234200 91.98954
"2014-05-21" 112.080002 113.839996 111.959999 113.489998 2805100 93.030571
"2014-05-22" 113.18 115.589996 113.010002 114.860001 2582700 94.153603
"2014-05-23" 114.989998 115.120003 113.559998 114.330002 2812200 93.719177
"2014-05-27" 115.730003 115.919998 114.720001 115.889999 2513900 94.99794
"2014-05-28" 116.099998 116.379997 115.360001 115.669998 2261700 94.817596
"2014-05-29" 115.769997 116.5 115.5 116 2123100 95.088081
"2014-05-30" 116.57 116.57 115.029999 115.989998 2251900 95.079903
"2014-06-02" 116.720001 117.059998 115.830002 116.449997 2741200 95.456955
"2014-06-03" 116.449997 117.720001 116.199997 117.120003 2474100 96.006187
"2014-06-04" 117.5 119.379997 117.220001 119.150002 3047900 97.670242
"2014-06-05" 119.339996 119.339996 117.599998 117.739998 3116000 96.514427
"2014-06-06" 118.82 118.830002 117.019997 117.82 2551800 96.580009
"2014-06-09" 117.470001 117.790001 116.040001 116.400002 2900100 95.416
"2014-06-10" 115.760002 117.150002 115.699997 117.099998 1912800 95.989799
"2014-06-11" 116.959999 117.519997 115.599998 116.339996 2178400 95.366791
"2014-06-12" 116.139999 116.620003 115.610001 116.199997 1802900 95.252052
"2014-06-13" 116.669998 116.699997 115.300003 116.029999 1457000 95.112709
"2014-06-16" 116 116.910004 115.730003 116.160004 2159600 95.219269
"2014-06-17" 116.75 116.849998 115.669998 116.169998 2106100 95.227463
"2014-06-18" 116.440002 117.559998 115.5 117.489998 2549100 96.309502
"2014-06-19" 118.120003 118.120003 117.18 117.849998 2206300 96.604591
"2014-06-20" 118.529999 121 117.830002 120.970001 6247400 99.162148
"2014-06-23" 120.68 120.849998 118.5 119.129997 2317200 97.653839
"2014-06-24" 119.459999 120.260002 118.339996 118.790001 2003100 97.375122
"2014-06-25" 118.699997 120.339996 118.279999 119.419998 2666800 97.891541
"2014-06-26" 119.959999 119.970001 117.480003 119.139999 2311400 97.662033
"2014-06-27" 119.470001 119.5 117.5 118.589996 3331900 97.211197
"2014-06-30" 118.959999 119.169998 118.199997 118.370003 2422700 97.030869
"2014-07-01" 119.389999 120.5 119.050003 120.309998 2072500 98.621109
"2014-07-02" 120.080002 121.220001 120.019997 121.029999 1447000 99.211334
"2014-07-03" 121.449997 122.849998 120.720001 122.849998 1963400 100.703239
"2014-07-07" 121.849998 123.110001 120.040001 120.160004 3075700 98.498192
"2014-07-08" 119.989998 120.980003 119.099998 119.959999 2455400 98.334221
"2014-07-09" 120.449997 120.620003 118.919998 119.57 2647600 98.014519
"2014-07-10" 118.910004 119.199997 117.879997 118.949997 2642500 97.506294
"2014-07-11" 120.43 120.800003 119.110001 119.769997 2733200 98.178452
"2014-07-14" 120.839996 120.860001 118.809998 118.980003 2149600 97.530884
"2014-07-15" 118.739998 119.470001 116.57 116.860001 3963000 95.793068
"2014-07-16" 117.849998 117.849998 116.269997 117.709999 4087100 96.489845
"2014-07-17" 116.730003 117.169998 115.209999 115.389999 2688000 94.588051
"2014-07-18" 116.110001 118.68 114.93 118.300003 3477600 96.97348
"2014-07-21" 117.629997 119.339996 117.199997 119.029999 3076700 97.571854
"2014-07-22" 119.589996 121.269997 119.349998 121.110001 2806100 99.276909
"2014-07-23" 121.379997 122.389999 121 122.010002 3527500 100.014648
"2014-07-24" 122.150002 122.360001 121.32 122.260002 3219700 100.219574
"2014-07-25" 121.970001 122.879997 121.669998 122.839996 3028900 100.695007
"2014-07-28" 122.629997 123.050003 121.660004 122.650002 2432000 100.539268
"2014-07-29" 122.519997 124.389999 122.25 123.309998 3988100 101.080292
"2014-07-30" 128.630005 131.240005 128.630005 130.009995 8465700 106.572441
"2014-07-31" 128.389999 129.339996 127.040001 127.389999 4839300 104.424759
"2014-08-01" 126.169998 127.300003 124.760002 125.550003 4542700 102.916458
"2014-08-04" 129 129.389999 126.519997 128.649994 6403700 105.457603
"2014-08-05" 127.510002 129 126.620003 127.879997 3749100 104.826447
"2014-08-06" 127.260002 128.779999 126.529999 127.089996 2579000 104.178856
"2014-08-07" 127.410004 128.889999 125.510002 125.75 3065200 103.080429
"2014-08-08" 125.220001 127.410004 125.139999 126.949997 2206800 104.064087
"2014-08-11" 127.860001 128 126.580002 127.32 2529200 104.367386
"2014-08-12" 126.220001 126.900002 125.400002 126.32 2324500 104.046158
"2014-08-13" 126.650002 127.800003 126.300003 127.339996 2537300 104.886314
"2014-08-14" 125.199997 132.520004 124.809998 131.860001 6408400 108.609306
"2014-08-15" 133.309998 133.309998 130 132.800003 4347800 109.38356
"2014-08-18" 133.350006 133.979996 132.369995 133.220001 3156700 109.729485
"2014-08-19" 133.360001 133.690002 131.800003 133.020004 1878900 109.564766
"2014-08-20" 131.970001 133.270004 131.850006 132.679993 1748900 109.284729
"2014-08-21" 132.960007 133.009995 132.039993 132.529999 1774300 109.161133
"2014-08-22" 132.990005 133.460007 132.419998 132.820007 2017800 109.400032
"2014-08-25" 133.380005 134.929993 133.380005 134.789993 2997500 111.022659
"2014-08-26" 134.910004 137.669998 134.899994 137.270004 3891200 113.065376
"2014-08-27" 137.940002 138.570007 136.690002 137.830002 2693200 113.526611
"2014-08-28" 137.649994 139.380005 137.289993 138.690002 3899700 114.234993
"2014-08-29" 139.449997 139.729996 138.309998 139.380005 2362500 114.803314
"2014-09-02" 139.619995 139.929993 137.199997 137.960007 3287800 113.633698
"2014-09-03" 138.529999 138.850006 137.339996 138.580002 2729300 114.144379
"2014-09-04" 138.740005 139.5 137.529999 138.009995 2975400 113.674873
"2014-09-05" 138.220001 138.330002 135.630005 137.880005 3357100 113.567818
"2014-09-08" 138 139.360001 137.660004 139.270004 2512900 114.712723
"2014-09-09" 138.660004 138.979996 137.070007 137.389999 3122500 113.164215
"2014-09-10" 137.389999 139.720001 137.270004 139.190002 2330500 114.646828
"2014-09-11" 138.529999 139.929993 137.350006 138.960007 3620000 114.457375
"2014-09-12" 138.509995 138.990005 136.820007 137.889999 2329700 113.576004
"2014-09-15" 137.570007 138.059998 136.889999 137.970001 2174500 113.641907
"2014-09-16" 137.320007 139.550003 136.949997 139.330002 2398900 114.762108
"2014-09-17" 140 141.570007 138.619995 140.710007 3940900 115.898811
"2014-09-18" 140.899994 142.160004 139.949997 142.020004 2160400 116.977783
"2014-09-19" 142.990005 144.460007 142.289993 144.009995 6703300 118.616898
"2014-09-22" 143.289993 144.020004 141.089996 142.179993 3082800 117.109589
"2014-09-23" 141.839996 142.399994 140.570007 140.679993 2320900 115.874092
"2014-09-24" 140.75 142.479996 140.020004 142.240005 3227600 117.158997
"2014-09-25" 142.080002 143.029999 139.399994 139.850006 2676400 115.190445
"2014-09-26" 140.009995 141.190002 138.929993 141.059998 2296200 116.187096
"2014-09-29" 139.960007 141.5 139.330002 140.070007 2218700 115.371643
"2014-09-30" 140.309998 141.580002 139.020004 140.460007 2646800 115.692886
"2014-10-01" 140.389999 140.779999 138.179993 138.820007 3752200 114.342064
"2014-10-02" 138.979996 139.770004 136.320007 137.199997 3060900 113.007698
"2014-10-03" 138.070007 139.710007 137.899994 139.149994 3429000 114.613838
"2014-10-06" 138.070007 140.550003 136.979996 137.610001 3190200 113.345413
"2014-10-07" 137.139999 137.539993 135.979996 136.029999 2679500 112.044022
"2014-10-08" 135.610001 140.380005 135.419998 140.070007 3621000 115.371643
"2014-10-09" 139.570007 140.190002 137.020004 137.580002 2750500 113.320717
"2014-10-10" 136.779999 140.740005 136.779999 137.389999 5750400 113.164215
"2014-10-13" 137.050003 137.809998 133.520004 133.559998 6866700 110.009537
"2014-10-14" 135.380005 135.429993 131.929993 132.199997 3736400 108.889351
"2014-10-15" 131.020004 131.369995 128.600006 130.899994 4700100 107.818565
"2014-10-16" 128.149994 130.880005 127.669998 130.449997 7906000 107.447922
"2014-10-17" 131.25 139.850006 129.5 133.690002 7351500 110.116615
"2014-10-20" 133.279999 137.550003 133.009995 137.509995 6623800 113.263031
"2014-10-21" 138.490005 145.490005 137.009995 144.089996 8951400 118.682808
"2014-10-22" 143.809998 144.410004 141.669998 143.639999 5222100 118.312172
"2014-10-23" 145.899994 148.139999 145.240005 147.25 4710700 121.285614
"2014-10-24" 146.850006 147.5 145.520004 147.259995 5318400 121.293823
"2014-10-27" 146.699997 148.470001 146.110001 148.199997 4172500 122.0681
"2014-10-28" 151.75 157.25 151.470001 157.190002 11623200 129.472916
"2014-10-29" 157.910004 159.720001 156.910004 158.880005 7069800 130.864914
"2014-10-30" 158.639999 161.580002 158.160004 161.580002 3864500 133.088821
"2014-10-31" 164.559998 164.649994 161.419998 162.179993 7971100 133.583023
"2014-11-03" 162.080002 162.410004 159.649994 161.559998 5823800 133.072342
"2014-11-04" 160.690002 161.990005 159.169998 160.410004 3719000 132.125122
"2014-11-05" 161.309998 161.309998 158.809998 158.940002 4062900 130.914322
"2014-11-06" 159.970001 160.940002 159.470001 160.350006 3310900 132.075714
"2014-11-07" 162.070007 162.25 158.320007 160.25 3633300 131.993332
"2014-11-10" 161.009995 163.199997 160.5 163.089996 3160900 134.84584
"2014-11-11" 163.080002 163.860001 161.520004 162.419998 3015700 134.29187
"2014-11-12" 161.770004 163.070007 161.039993 161.929993 3528900 133.886703
"2014-11-13" 162.110001 162.350006 159.580002 160.850006 3636900 132.993774
"2014-11-14" 161.100006 161.279999 156.619995 157.679993 4505700 130.372757
"2014-11-17" 156.910004 160.199997 156.660004 159.139999 2662400 131.579956
"2014-11-18" 158.910004 162.389999 158.369995 162.240005 3135600 134.143066
"2014-11-19" 161.279999 163.279999 160.369995 162.639999 2422900 134.47377
"2014-11-20" 161.910004 164.830002 161.75 162.679993 3208900 134.506851
"2014-11-21" 165.580002 165.580002 161.429993 162.809998 3717000 134.614365
"2014-11-24" 163 165.679993 162.949997 164.179993 2193300 135.747086
"2014-11-25" 164.059998 164.410004 160.699997 162.240005 3564900 134.143066
"2014-11-26" 162.75 164.839996 162.470001 164.720001 2118000 136.193527
"2014-11-28" 165 167.350006 164.520004 165.309998 1794800 136.681381
"2014-12-01" 165.119995 167.369995 164.169998 166.410004 2514200 137.590927
"2014-12-02" 167.600006 169.330002 166.800003 169.279999 3290200 139.963852
"2014-12-03" 169.279999 169.490005 166.5 168.070007 2369100 138.963409
"2014-12-04" 167.539993 168.759995 166.449997 166.550003 3357800 137.706635
"2014-12-05" 166.679993 169.410004 166.110001 169.240005 2548700 139.930817
"2014-12-08" 169.389999 173.139999 169 171.639999 3953700 141.915161
"2014-12-09" 170.320007 170.910004 167.440002 169.389999 3712300 140.05481
"2014-12-10" 169 169.75 165 165.389999 3490200 136.747498
"2014-12-11" 166.699997 169.639999 165.600006 166.080002 3173600 137.318024
"2014-12-12" 163.139999 167.710007 162.300003 164.529999 3366700 136.036484
"2014-12-15" 164.770004 164.990005 159.399994 159.600006 4428300 131.960251
"2014-12-16" 157.679993 163.960007 157.5 159.440002 4492800 131.828003
"2014-12-17" 159.460007 164.009995 158.600006 163.479996 3417900 135.168274
"2014-12-18" 166.100006 168.589996 164.580002 168.479996 3511800 139.302429
"2014-12-19" 168.910004 171.729996 167.399994 170.169998 7856300 140.699722
"2014-12-22" 168.309998 169.039993 163.910004 164.529999 4061500 136.036484
"2014-12-23" 164.910004 164.990005 154.360001 157.520004 7091700 130.240509
"2014-12-24" 156.529999 163.169998 156.470001 160.669998 2222800 132.84494
"2014-12-26" 162.160004 164.149994 161.850006 163.460007 1707500 135.151764
"2014-12-29" 163.830002 164.050003 161.520004 162.850006 1727600 134.6474
"2014-12-30" 162.690002 162.729996 160.179993 160.630005 2019800 132.81192
"2014-12-31" 161.669998 163.279999 159.259995 159.289993 2691900 131.703888
"2015-01-02" 160.160004 162.589996 158.600006 159.889999 2605400 132.200027
"2015-01-05" 157.429993 159.600006 154.259995 157.990005 4080300 130.62912
"2015-01-06" 158.779999 158.880005 152.330002 152.899994 5075800 126.420547
"2015-01-07" 154.089996 158.580002 153.009995 158.240005 3502400 130.835754
"2015-01-08" 159.600006 162.759995 155.149994 157.669998 4560200 130.364502
"2015-01-09" 158.759995 158.759995 154.630005 155.729996 3949100 128.760452
"2015-01-12" 156.220001 157.990005 154.990005 156.220001 2700700 129.165604
"2015-01-13" 158.889999 160.960007 153.410004 155.139999 4570400 128.272614
"2015-01-14" 152.869995 155.539993 152.570007 155.160004 3426400 128.289169
"2015-01-15" 156.149994 157.740005 151.529999 151.919998 2894000 125.610283
"2015-01-16" 152.429993 158.440002 152.029999 158.429993 3513200 130.992874
