"Index" "EXPOpen" "EXPHigh" "EXPLow" "EXPClose" "EXPVolume" "EXPAdjusted"
"2013-08-02" 47.25 48.18 47.060001 48.169998 4207000 45.150959
"2013-08-05" 48.349998 49.950001 48.009998 49.689999 6839200 46.575695
"2013-08-06" 50.66 52.169998 50.400002 50.970001 9019900 47.775475
"2013-08-07" 50.759998 50.959999 49.450001 50.799999 5061800 47.616123
"2013-08-08" 51.18 51.389999 50.419998 50.900002 3231000 47.709854
"2013-08-09" 51.299999 51.689999 50.080002 50.68 3152800 47.503647
"2013-08-12" 50.610001 50.849998 49.59 49.669998 3352700 46.556942
"2013-08-13" 49.93 49.98 49.16 49.380001 2169100 46.285126
"2013-08-14" 49.369999 49.669998 48.759998 48.790001 3839200 45.732109
"2013-08-15" 48.380001 48.689999 47.259998 47.77 4104600 44.776028
"2013-08-16" 47.59 48.099998 47.189999 47.389999 2785700 44.419849
"2013-08-19" 47.200001 47.34 46.779999 46.84 1737200 43.904316
"2013-08-20" 46.639999 47.790001 46.279999 47.599998 1940800 44.616688
"2013-08-21" 47.5 47.52 45.689999 45.700001 5322300 42.835762
"2013-08-22" 45.950001 46.57 45.880001 46.470001 2093800 43.557507
"2013-08-23" 49.849998 51.310001 48.77 48.84 10149100 45.778973
"2013-08-26" 48.799999 48.849998 47.060001 47.200001 4206700 44.378059
"2013-08-27" 46.639999 47.700001 46.630001 46.959999 3416900 44.152393
"2013-08-28" 47.02 47.400002 46.68 47 2330600 44.190002
"2013-08-29" 46.73 47.75 46.720001 47.09 1781300 44.274628
"2013-08-30" 47.09 47.700001 46.68 46.759998 1775600 43.964359
"2013-09-03" 47.400002 47.830002 47.009998 47.27 2171900 44.443859
"2013-09-04" 47.419998 49.119999 47.34 48.91 3431600 45.985809
"2013-09-05" 48.91 49.130001 48.009998 48.18 2585700 45.299465
"2013-09-06" 48.43 50.09 48.169998 49.68 4194100 46.709785
"2013-09-09" 50.759998 51.549999 50.529999 50.639999 5147900 47.612381
"2013-09-10" 50.830002 52.490002 50.830002 51.84 4634600 48.740635
"2013-09-11" 51.549999 52.5 51.5 52.09 3976400 48.975689
"2013-09-12" 52.040001 52.5 51.060001 51.18 3606900 48.120083
"2013-09-13" 51.209999 51.450001 50.709999 51.189999 2190500 48.129498
"2013-09-16" 51.82 52.84 51.77 52.419998 4292300 49.285969
"2013-09-17" 52.75 53.66 52.240002 52.259998 3860100 49.135521
"2013-09-18" 52.130001 53.59 51.529999 53.470001 4296000 50.273182
"2013-09-19" 53.650002 53.82 52.669998 53.119999 3515200 49.944099
"2013-09-20" 53.299999 54.029999 52.790001 52.82 6033000 49.662056
"2013-09-23" 52.639999 53.169998 51.810001 51.860001 2802100 48.759449
"2013-09-24" 51.77 52.439999 51.389999 52.189999 3012100 49.06971
"2013-09-25" 52.48 52.529999 51.5 51.59 1788200 48.505589
"2013-09-26" 51.66 52.450001 51.119999 52.02 2012200 48.909866
"2013-09-27" 51.84 52.299999 51.25 52.209999 2880600 49.088516
"2013-09-30" 51.540001 52.34 51.419998 51.810001 2621800 48.712429
"2013-10-01" 51.689999 52.889999 51.689999 52.860001 2179200 49.69965
"2013-10-02" 52.509998 54.119999 52.5 53.459999 3287200 50.263775
"2013-10-03" 53.400002 53.799999 52.060001 52.150002 2173300 49.032112
"2013-10-04" 52.07 52.259998 51.48 51.669998 3586900 48.580799
"2013-10-07" 51.389999 52.310001 51.130001 51.77 2288900 48.674828
"2013-10-08" 51.669998 51.950001 49.709999 50.630001 4302300 47.602978
"2013-10-09" 50.619999 50.689999 48.849998 49.990002 4059700 47.001259
"2013-10-10" 50.630001 51.689999 50.580002 51.389999 2664600 48.317543
"2013-10-11" 51.32 51.950001 51.029999 51.73 2269500 48.637211
"2013-10-14" 49.75 49.830002 47.259998 48.509998 13257700 45.609734
"2013-10-15" 48.41 48.5 47.490002 47.889999 6077200 45.026787
"2013-10-16" 48.34 48.619999 47.669998 47.900002 3651900 45.036194
"2013-10-17" 47.700001 48.330002 47.419998 48.209999 2747700 45.327667
"2013-10-18" 48.389999 48.959999 47.91 48.43 2981200 45.534512
"2013-10-21" 48.450001 48.66 47.950001 48.189999 2959700 45.308868
"2013-10-22" 48.470001 49.07 48.130001 48.91 3625800 45.985809
"2013-10-23" 49.419998 50.200001 48.990002 49.200001 4201300 46.258476
"2013-10-24" 48.900002 50.549999 48.529999 50.5 3085200 47.480755
"2013-10-25" 50.830002 51.209999 50.119999 50.450001 1826900 47.43375
"2013-10-28" 50.529999 50.860001 49.799999 49.93 3029600 46.944832
"2013-10-29" 50.16 50.880001 50.049999 50.68 3729200 47.64999
"2013-10-30" 50.799999 51 49.73 49.959999 7170700 46.973045
"2013-10-31" 58.610001 59.889999 57.630001 58.970001 16006300 55.444355
"2013-11-01" 58.98 60.189999 58.209999 60.110001 5497600 56.516197
"2013-11-04" 60.080002 60.880001 59.290001 60.240002 3588500 56.638428
"2013-11-05" 60.07 60.32 59.27 59.580002 3593100 56.017887
"2013-11-06" 59.57 59.950001 59.150002 59.810001 2665600 56.234142
"2013-11-07" 59.82 60.490002 58.099998 58.91 3106300 55.387939
"2013-11-08" 59.16 60.689999 59.099998 59.880001 2491700 56.29995
"2013-11-11" 59.610001 61.330002 59.119999 61.25 2417300 57.588036
"2013-11-12" 61.310001 62.060001 60.57 62.02 2357600 58.312008
"2013-11-13" 61.68 61.810001 61.150002 61.720001 1980700 58.029938
"2013-11-14" 61.650002 61.75 60.619999 61.040001 1828400 57.390602
"2013-11-15" 61.23 61.490002 60.84 61.189999 1783100 57.531628
"2013-11-18" 61.240002 62 60.889999 61.049999 2053400 57.399994
"2013-11-19" 60.759998 61.169998 60.209999 60.700001 2005200 57.211502
"2013-11-20" 61.48 62.299999 60.709999 61.110001 2716100 57.597939
"2013-11-21" 61.119999 62.66 61.110001 62.59 2023400 58.992867
"2013-11-22" 62.709999 62.709999 61.849998 62.049999 1882900 58.483906
"2013-11-25" 62.209999 62.549999 61.299999 61.389999 1559300 57.861843
"2013-11-26" 61.18 62.799999 61.16 62.330002 1954800 58.747818
"2013-11-27" 62.549999 63.860001 62.549999 63.299999 1537800 59.662067
"2013-11-29" 63.209999 64.199997 63.200001 63.689999 1056500 60.029652
"2013-12-02" 63.599998 63.77 62.380001 62.610001 1457000 59.011723
"2013-12-03" 62.040001 62.880001 62.029999 62.560001 1231600 58.9646
"2013-12-04" 62.16 63.150002 61.919998 62.84 1398000 59.228512
"2013-12-05" 62.669998 63.869999 62.389999 63.580002 1999500 59.925991
"2013-12-06" 64.160004 64.230003 63.380001 63.48 1523100 59.831722
"2013-12-09" 63.619999 64.129997 63.27 63.5 1093400 59.850571
"2013-12-10" 63.25 64.010002 63.189999 63.200001 1245300 59.567818
"2013-12-11" 63.040001 63.389999 62.16 62.310001 2108200 58.728966
"2013-12-12" 62.380001 62.75 62.099998 62.540001 2368400 58.945744
"2013-12-13" 62.939999 63.669998 62.290001 62.73 1141600 59.124832
"2013-12-16" 63.490002 66.989998 63.279999 65.879997 4400600 62.093792
"2013-12-17" 65.959999 66.550003 65.290001 66.389999 1829000 62.57449
"2013-12-18" 66.639999 67.610001 65.459999 67.550003 2010200 63.667816
"2013-12-19" 67.709999 67.790001 66.510002 66.800003 1482400 62.960934
"2013-12-20" 68.160004 68.209999 67.25 67.610001 3162100 63.724373
"2013-12-23" 67.989998 68.760002 67.620003 68.68 1092900 64.73288
"2013-12-24" 68.620003 68.790001 68 68.5 462900 64.56321
"2013-12-26" 68.559998 69.339996 68.480003 69.029999 602100 65.062775
"2013-12-27" 68.970001 69.449997 68.510002 68.760002 831300 64.808273
"2013-12-30" 69 69.330002 68.339996 68.839996 932500 64.883675
"2013-12-31" 68.910004 69.760002 68.809998 69.660004 1183600 65.65654
"2014-01-02" 69.080002 69.690002 68.559998 69.209999 1398900 65.232422
"2014-01-03" 69.220001 69.720001 68.82 69.199997 1315500 65.222992
"2014-01-06" 69.129997 69.199997 67.709999 68.959999 1680900 64.996788
"2014-01-07" 69.260002 71.720001 69.080002 71.449997 2951200 67.343674
"2014-01-08" 71.449997 72.190002 70.099998 70.309998 2458800 66.269196
"2014-01-09" 70.589996 70.839996 69.099998 69.550003 1471600 65.552856
"2014-01-10" 69.82 70.400002 68.910004 69.599998 1406500 65.600006
"2014-01-13" 69.650002 70.230003 67.470001 67.870003 2339200 63.969437
"2014-01-14" 68.18 69.650002 68.050003 69.330002 1866400 65.34552
"2014-01-15" 69.540001 70.769997 69.220001 69.419998 1986800 65.430328
"2014-01-16" 69.050003 69.550003 67.779999 68.480003 1914100 64.544373
"2014-01-17" 69.510002 72.050003 69.449997 70.690002 3305700 66.627365
"2014-01-21" 68.169998 68.300003 65.139999 67.669998 7071000 63.78093
"2014-01-22" 67.739998 68.18 66.470001 67.059998 2703100 63.205978
"2014-01-23" 66.199997 67.809998 66.040001 66.5 2054100 62.678173
"2014-01-24" 65.93 66.489998 65.260002 66.300003 2167100 62.489651
"2014-01-27" 66.349998 66.870003 64.190002 65.459999 1964200 61.697922
"2014-01-28" 65.480003 67.25 65.440002 66.949997 1355300 63.102295
"2014-01-29" 66.269997 66.660004 64.900002 65.470001 1838800 61.707363
"2014-01-30" 65.900002 66.279999 65.410004 65.519997 2014600 61.754475
"2014-01-31" 64.5 65.540001 64.32 64.980003 2207800 61.245518
"2014-02-03" 65.07 65.269997 62.759998 63.27 2424700 59.633797
"2014-02-04" 63.990002 64.5 63.060001 63.970001 2369700 60.293568
"2014-02-05" 63.849998 64.199997 62.91 63.93 2319200 60.255859
"2014-02-06" 63.82 65.669998 63.610001 65.139999 5379800 61.396324
"2014-02-07" 74 75.449997 72.440002 74.449997 9089600 70.171257
"2014-02-10" 74.209999 75.25 73.5 74.32 2253600 70.048729
"2014-02-11" 75.040001 76.440002 74.580002 74.790001 2406800 70.491714
"2014-02-12" 75.389999 76.269997 74.849998 75.860001 1907900 71.500237
"2014-02-13" 75 78.269997 74.760002 76.690002 2521000 72.282532
"2014-02-14" 76.470001 77.629997 76.110001 77.129997 1776600 72.697243
"2014-02-18" 77.330002 78.059998 76.150002 78.019997 1814900 73.536095
"2014-02-19" 78 80.68 77.550003 79.620003 3661800 75.044136
"2014-02-20" 79.32 80.099998 78.720001 79.709999 2322000 75.128952
"2014-02-21" 80.660004 81.779999 79.82 79.989998 2143000 75.392876
"2014-02-24" 79.610001 80.199997 79.160004 79.260002 1571200 74.704842
"2014-02-25" 79.629997 80.43 78.980003 79.440002 1859900 74.874474
"2014-02-26" 79.989998 80.360001 78.169998 78.519997 1826100 74.007355
"2014-02-27" 78.360001 79.150002 77.980003 78.620003 1254800 74.101601
"2014-02-28" 78.029999 79.709999 77.620003 78.529999 1763400 74.016785
"2014-03-03" 76.449997 77.849998 75.970001 76.699997 2276500 72.291939
"2014-03-04" 77.279999 77.970001 76.82 77.040001 2623400 72.612427
"2014-03-05" 77.169998 77.75 75.25 75.730003 2820000 71.377693
"2014-03-06" 75.769997 76.459999 74.589996 74.709999 2469500 70.556076
"2014-03-07" 74.830002 75.389999 74.440002 75.190002 2671900 71.009392
"2014-03-10" 75.260002 75.800003 74.75 75.230003 2065200 71.047157
"2014-03-11" 74.889999 76.449997 73.589996 74.739998 2642500 70.584412
"2014-03-12" 74.5 76.519997 73.139999 76.510002 2270700 72.256012
"2014-03-13" 76.419998 77.470001 75.370003 75.470001 3205100 71.273827
"2014-03-14" 74.910004 76.629997 74.910004 75.769997 1888300 71.557137
"2014-03-17" 76.309998 77.449997 75.959999 76.760002 1333300 72.492104
"2014-03-18" 77.110001 78 76.809998 76.93 1331900 72.652634
"2014-03-19" 77.089996 77.300003 74.610001 75.290001 1501400 71.103836
"2014-03-20" 75.220001 75.830002 74.370003 75.209999 1389700 71.028267
"2014-03-21" 75.800003 75.940002 74.050003 74.199997 2313100 70.07444
"2014-03-24" 74.639999 75 71.169998 72.290001 2888900 68.27063
"2014-03-25" 72.349998 73.089996 71.32 72.07 1726500 68.062881
"2014-03-26" 72.199997 72.82 71.150002 71.160004 1749400 67.203468
"2014-03-27" 71.160004 72.489998 69.93 71.830002 3011200 67.836205
"2014-03-28" 71.919998 72.940002 71.620003 72.209999 1638200 68.195084
"2014-03-31" 72.089996 73.489998 72.050003 72.5 1531900 68.468964
"2014-04-01" 72.68 76.040001 72.349998 75.900002 2994300 71.679924
"2014-04-02" 75.639999 76.510002 75.169998 76.010002 1947400 71.783798
"2014-04-03" 76 76.730003 72.809998 73.43 3140400 69.347252
"2014-04-04" 73.910004 73.910004 69.559998 70.050003 4701500 66.155205
"2014-04-07" 69.919998 70.580002 67.559998 68.550003 3553300 64.738564
"2014-04-08" 68.07 70.139999 67.580002 70.019997 2587400 66.126823
"2014-04-09" 70.349998 72.080002 69.360001 71.809998 2616500 67.817314
"2014-04-10" 71.910004 72.330002 68.559998 68.599998 3398900 64.785789
"2014-04-11" 67.43 69.830002 67.199997 68.790001 2951600 64.965218
"2014-04-14" 69.480003 71.269997 69.25 70.209999 1910100 66.30629
"2014-04-15" 70.589996 71.5 68.57 70.919998 2983800 66.976799
"2014-04-16" 71.790001 72.620003 70.660004 72.440002 1978300 68.412285
"2014-04-17" 72.540001 72.809998 71.610001 72.459999 1951400 68.431168
"2014-04-21" 72.769997 72.769997 71.099998 72.209999 1313900 68.195084
"2014-04-22" 72.260002 74.169998 72.010002 73.540001 1803900 69.451134
"2014-04-23" 73.410004 73.839996 71.839996 72.480003 1507100 68.450073
"2014-04-24" 73.360001 73.360001 70.839996 72.099998 1826100 68.091187
"2014-04-25" 71.690002 71.790001 68.800003 69.410004 2151100 65.550751
"2014-04-28" 69.68 69.790001 66.93 68.57 3045700 64.757469
"2014-04-29" 69.010002 70.839996 68.459999 70.589996 2603800 66.665146
"2014-04-30" 70.519997 71 69.610001 70.989998 2101600 67.042931
"2014-05-01" 71.300003 74.349998 71.129997 73.870003 6959300 69.762772
"2014-05-02" 71.889999 73.309998 70.150002 71.150002 6378800 67.194008
"2014-05-05" 70.82 72.580002 70.040001 71.769997 2743500 67.779549
"2014-05-06" 71.550003 72.089996 70.410004 70.510002 2169300 66.589577
"2014-05-07" 70.559998 70.959999 68.800003 69 3408100 65.163574
"2014-05-08" 68.32 70.089996 67.389999 68.440002 3568200 64.634712
"2014-05-09" 68.449997 69.209999 67.93 68.650002 1960200 64.833008
"2014-05-12" 69.269997 70.809998 69 70.800003 2482100 66.863472
"2014-05-13" 70.699997 71.639999 70.620003 71.110001 1387600 67.15625
"2014-05-14" 71.110001 71.480003 70.370003 70.559998 1459700 66.636803
"2014-05-15" 70.120003 70.209999 68.349998 69.779999 3148300 65.900185
"2014-05-16" 70 70.279999 69.07 69.940002 2045900 66.0513
"2014-05-19" 69.550003 71.040001 69.410004 70.660004 1201500 66.731255
"2014-05-20" 70.519997 70.849998 69.620003 70.18 1363500 66.277931
"2014-05-21" 70.580002 71.07 70.300003 70.839996 1228500 66.901245
"2014-05-22" 71.279999 71.459999 70.580002 71.019997 1612200 67.071243
"2014-05-23" 71.400002 71.449997 70.190002 71.389999 1456500 67.420647
"2014-05-27" 71.870003 73.669998 71.860001 73.559998 1944000 69.470032
"2014-05-28" 73.389999 73.459999 72.300003 73.129997 986100 69.205032
"2014-05-29" 73.410004 73.949997 73.110001 73.57 1446400 69.621429
"2014-05-30" 73.669998 73.889999 72.769997 73.300003 1405800 69.365921
"2014-06-02" 73.690002 74.449997 72.879997 74.220001 1798600 70.236549
"2014-06-03" 73.800003 74.239998 72.669998 73.209999 1751300 69.280746
"2014-06-04" 72.870003 73.620003 72.220001 73.269997 1448600 69.337517
"2014-06-05" 73.5 74.410004 73.220001 74 1195500 70.028343
"2014-06-06" 74.25 75.120003 74.059998 75.089996 1496900 71.059853
"2014-06-09" 75.300003 75.32 74.360001 74.550003 1051200 70.548828
"2014-06-10" 74.330002 75.5 74.269997 75.089996 1204700 71.059853
"2014-06-11" 75.220001 76.269997 74.730003 75.980003 1508600 71.902077
"2014-06-12" 75.739998 76 73.790001 73.980003 2094300 70.009422
"2014-06-13" 73.709999 74.550003 73.269997 74.260002 1134100 70.274399
"2014-06-16" 74 74.650002 73.489998 74.580002 1289500 70.577217
"2014-06-17" 76.559998 77.860001 76.309998 77.620003 2692000 73.454033
"2014-06-18" 77.779999 80.459999 77.370003 80.349998 3003900 76.037529
"2014-06-19" 80.349998 80.489998 77.690002 77.879997 3299100 73.700104
"2014-06-20" 78.300003 78.57 77.760002 78.32 2228200 74.116493
"2014-06-23" 78.540001 78.540001 77.669998 77.830002 1027000 73.652786
"2014-06-24" 77.510002 77.779999 76.019997 76.260002 1783900 72.167046
"2014-06-25" 76.239998 77.650002 75.419998 77.309998 1370200 73.160706
"2014-06-26" 77.779999 77.779999 76.690002 77.010002 875200 72.876816
"2014-06-27" 76.650002 79 76.650002 78.949997 1872900 74.712677
"2014-06-30" 78.650002 79.639999 78.540001 78.760002 1284800 74.532867
"2014-07-01" 80 81 79.760002 80.779999 1781800 76.444466
"2014-07-02" 80.839996 81.32 80.080002 80.260002 958800 75.95237
"2014-07-03" 80.75 82.360001 80.410004 82.209999 920800 77.797722
"2014-07-07" 81.809998 82.07 80.309998 80.849998 1213700 76.510696
"2014-07-08" 80.900002 80.900002 78.040001 78.809998 1629100 74.580193
"2014-07-09" 79.510002 80.18 79.07 80.169998 1177800 75.867195
"2014-07-10" 79.129997 79.839996 78.260002 79.330002 883300 75.072296
"2014-07-11" 79.620003 79.940002 79.169998 79.730003 782700 75.450821
"2014-07-14" 80.129997 80.650002 79.959999 80.129997 989200 75.829338
"2014-07-15" 80.330002 81.010002 79.550003 80.599998 1174500 76.274117
"2014-07-16" 81.129997 81.139999 79.269997 79.379997 1212800 75.119606
"2014-07-17" 79.019997 79.540001 77.139999 77.400002 1805900 73.24585
"2014-07-18" 78.07 78.790001 77.610001 78.790001 1140500 74.561272
"2014-07-21" 78.480003 79.019997 77.639999 78.639999 1025800 74.419327
"2014-07-22" 79.279999 80.360001 78.599998 80.25 1014300 75.942909
"2014-07-23" 80.410004 81.459999 80.089996 80.879997 1360400 76.539078
"2014-07-24" 80.5 80.970001 79 79.900002 2148700 75.611679
"2014-07-25" 79.949997 80.260002 79.480003 79.669998 1146000 75.39402
"2014-07-28" 79.919998 80.43 79.43 80.199997 1452600 75.895584
"2014-07-29" 80.550003 81.760002 80.260002 80.68 1703700 76.349823
"2014-07-30" 81 81.699997 80.360001 81.68 2725400 77.29615
"2014-07-31" 82.089996 82.089996 78.400002 79.419998 5183000 75.157455
"2014-08-01" 82.18 84.849998 81.860001 84.459999 7610300 79.926926
"2014-08-04" 84.790001 85.699997 83.57 85.040001 3231700 80.475822
"2014-08-05" 84.690002 85.959999 83.730003 84.349998 3035000 79.822868
"2014-08-06" 83.300003 84.940002 82.629997 83.849998 2016400 79.349686
"2014-08-07" 82.75 84.620003 82.650002 83.519997 1828700 79.037384
"2014-08-08" 83.279999 83.800003 82.400002 82.550003 2599800 78.119476
"2014-08-11" 82.639999 85.889999 82.550003 83.940002 3533300 79.434845
"2014-08-12" 83.669998 84.989998 83.57 84.459999 1764800 79.926926
"2014-08-13" 84.440002 85.699997 83.849998 85.019997 1743400 80.456894
"2014-08-14" 85.010002 85.360001 84.150002 84.93 1197500 80.371727
"2014-08-15" 85.18 85.760002 84.32 85.370003 2027300 80.788124
"2014-08-18" 86.18 87.32 85.790001 86.040001 1221700 81.42215
"2014-08-19" 86.040001 86.940002 86.040001 86.339996 1552900 81.706047
"2014-08-20" 86.309998 86.5 85.309998 86.150002 1219900 81.526253
"2014-08-21" 86.349998 86.989998 86.18 86.989998 1394100 82.321182
"2014-08-22" 87.150002 87.599998 86.059998 87.239998 1449400 82.557747
"2014-08-25" 87.940002 87.989998 87.160004 87.800003 1307800 83.259491
"2014-08-26" 87.669998 88.279999 87.230003 87.43 1114600 82.9086
"2014-08-27" 87.75 87.75 86.230003 86.5 1493900 82.026688
"2014-08-28" 86.330002 86.900002 86.059998 86.400002 1291400 81.93187
"2014-08-29" 86.800003 86.93 85.589996 85.900002 887100 81.457741
"2014-09-02" 86.43 88.339996 86.150002 88.290001 1776800 83.724136
"2014-09-03" 88.379997 89.260002 88.050003 88.400002 1586000 83.828453
"2014-09-04" 88.419998 89.120003 87.440002 87.940002 1735800 83.392235
"2014-09-05" 88 88.080002 87.209999 87.860001 1157200 83.316376
"2014-09-08" 87.68 88.019997 87.269997 87.760002 1187200 83.22155
"2014-09-09" 87.739998 87.849998 85.720001 85.93 1238200 81.486183
"2014-09-10" 85.660004 87.879997 85.589996 87.040001 1753700 82.53878
"2014-09-11" 86.839996 87.339996 86.32 87.169998 771500 82.662064
"2014-09-12" 86.849998 87.309998 86.349998 86.550003 945400 82.074135
"2014-09-15" 86.830002 86.830002 84.440002 85.160004 1550900 80.756012
"2014-09-16" 84.82 86.360001 84.529999 86.209999 1309900 81.751686
"2014-09-17" 86.080002 86.120003 84.279999 85.349998 1651000 80.936157
"2014-09-18" 85.699997 86.139999 85.150002 85.910004 1060800 81.467224
"2014-09-19" 86.440002 86.510002 84.519997 85.160004 2248200 80.756012
"2014-09-22" 85.010002 85.010002 82.849998 83.510002 1684500 79.19133
"2014-09-23" 83.279999 84.639999 82.949997 83.93 1531700 79.5896
"2014-09-24" 83.5 86.199997 82.980003 85.940002 3002600 81.495644
"2014-09-25" 85.379997 85.949997 84.519997 84.68 1623900 80.300819
"2014-09-26" 84.910004 86.190002 84.589996 85.900002 1252300 81.457741
"2014-09-29" 84.849998 86.809998 84.599998 86.580002 1689000 82.102577
"2014-09-30" 87.07 88.279999 86.580002 87.620003 2987300 83.088799
"2014-10-01" 87.330002 87.660004 84.470001 84.779999 2531000 80.395645
"2014-10-02" 84.610001 84.949997 82.160004 83.370003 2682200 79.058571
"2014-10-03" 84.209999 85.830002 83.940002 85.470001 1569300 81.049965
"2014-10-06" 85.459999 88.099998 85.459999 86.57 2576600 82.093102
"2014-10-07" 85.889999 86.199997 84.699997 84.730003 1967200 80.348236
"2014-10-08" 84.739998 85.980003 83.519997 85.379997 2822000 80.964622
"2014-10-09" 85.389999 85.669998 83.139999 83.830002 2820500 79.494797
"2014-10-10" 83.75 83.830002 80.940002 81 3129000 76.811134
"2014-10-13" 80.889999 81.709999 76.199997 76.339996 4605800 72.392128
"2014-10-14" 76.5 77.650002 73.879997 74.75 6010800 70.884361
"2014-10-15" 73.150002 74.93 70.910004 74.099998 5507900 70.267967
"2014-10-16" 72.480003 75.209999 71.230003 75.080002 3843000 71.197289
"2014-10-17" 76.470001 76.709999 73.370003 74.57 3192900 70.713669
"2014-10-20" 74.160004 77.480003 74 77.25 2479300 73.255058
"2014-10-21" 77.790001 80.790001 77.440002 80.309998 2820400 76.156815
"2014-10-22" 80.769997 81.760002 78.790001 79.010002 1929900 74.924049
"2014-10-23" 80.010002 81.199997 79.5 79.839996 1911500 75.711128
"2014-10-24" 79.660004 81.629997 78.800003 81.529999 1641900 77.313705
"2014-10-27" 80.980003 81.099998 78.949997 80.379997 2477100 76.22319
"2014-10-28" 80.809998 80.839996 79.900002 80.599998 1302000 76.431801
"2014-10-29" 80.849998 80.849998 79.010002 79.540001 2639000 75.426643
"2014-10-30" 79.059998 81.040001 77.739998 80.730003 5816900 76.555107
"2014-10-31" 84.300003 85.75 83.099998 84.970001 5979000 80.575836
"2014-11-03" 84.739998 86.739998 84.489998 85.93 2654400 81.486183
"2014-11-04" 85.190002 85.309998 82.449997 83.889999 3161300 79.551689
"2014-11-05" 84.010002 84.839996 82.970001 83.050003 2347500 78.755127
"2014-11-06" 83.110001 84.650002 82.699997 84.059998 1763300 79.712898
"2014-11-07" 84.139999 85.139999 83.849998 85.120003 1558600 80.718086
"2014-11-10" 85.010002 86.410004 84.790001 86 1281300 81.552559
"2014-11-11" 86.18 87.160004 85.75 86.459999 2149000 81.988762
"2014-11-12" 86.139999 87.220001 85.800003 87.110001 1775700 82.605164
"2014-11-13" 87.110001 87.440002 85.809998 86.489998 1236600 82.01722
"2014-11-14" 86.230003 87.940002 86.059998 87.940002 1395200 83.392235
"2014-11-17" 87.629997 88 86.769997 86.940002 1164000 82.443954
"2014-11-18" 86.559998 88.739998 86.5 88.370003 1644800 83.973862
"2014-11-19" 88.5 88.589996 86.980003 87.040001 1189700 82.710022
"2014-11-20" 86.449997 86.800003 85.519997 86.080002 1740100 81.797775
"2014-11-21" 87.25 87.32 84.400002 84.690002 2259400 80.476929
"2014-11-24" 84.889999 85.989998 84.75 85.660004 1600200 81.398674
"2014-11-25" 86 86.449997 85.099998 85.809998 1457800 81.541214
"2014-11-26" 85.809998 86.160004 85.139999 85.589996 1488700 81.332146
"2014-11-28" 86.349998 87.400002 86.220001 87.110001 712100 82.776543
"2014-12-01" 87.25 87.830002 85.900002 86.489998 1829600 82.187378
"2014-12-02" 86.620003 87.849998 86.620003 87.519997 1790500 83.166145
"2014-12-03" 87.68 88.900002 87.190002 88.589996 2420000 84.182915
"2014-12-04" 88.400002 90.449997 88.199997 89.550003 2108100 85.095161
"2014-12-05" 90.169998 92.080002 90.029999 91.349998 2734900 86.805603
"2014-12-08" 91.129997 91.550003 89.610001 90.309998 1771600 85.817345
"2014-12-09" 89.540001 91.019997 88.309998 90.699997 1352400 86.18792
"2014-12-10" 90.199997 90.849998 87.379997 87.779999 2352600 83.413223
"2014-12-11" 88.209999 89.550003 87.160004 87.32 1210500 82.976097
"2014-12-12" 86.059998 87.949997 85.699997 87.529999 1758900 83.175652
"2014-12-15" 88.190002 88.660004 86.68 87.330002 2009500 82.985611
"2014-12-16" 87.239998 88.150002 85.980003 86.040001 1766800 81.759773
"2014-12-17" 86.57 87.190002 85.290001 86.860001 2181400 82.538986
"2014-12-18" 87.599998 88.300003 87.150002 87.790001 1751900 83.422714
"2014-12-19" 88.330002 88.660004 87.410004 88.059998 5206200 83.679276
"2014-12-22" 88.400002 89.900002 88.349998 89.330002 1693100 84.886093
"2014-12-23" 89.75 89.970001 88.870003 88.919998 1404900 84.496483
"2014-12-24" 89 89.559998 88.919998 89.010002 266000 84.582008
"2014-12-26" 89.339996 89.919998 89.07 89.309998 853900 84.867081
"2014-12-29" 89.339996 89.379997 87.949997 88.199997 1064000 83.812309
"2014-12-30" 87.699997 87.860001 85.410004 85.970001 1769100 81.693268
"2014-12-31" 86.410004 86.470001 85.260002 85.360001 1224000 81.113586
"2015-01-02" 85.580002 86.260002 84.480003 85.760002 1257600 81.493713
"2015-01-05" 85.449997 85.870003 83.809998 84.199997 1683200 80.011299
"2015-01-06" 84.720001 85.779999 83.309998 84.169998 2079800 79.982803
"2015-01-07" 85.010002 85.629997 83.809998 84.169998 1663600 79.982803
"2015-01-08" 84.660004 88.190002 84.099998 87.889999 2263300 83.517738
"2015-01-09" 88.029999 88.760002 87.220001 87.550003 1593500 83.194656
"2015-01-12" 87.389999 87.900002 84.919998 85.169998 1480500 80.933022
"2015-01-13" 85.839996 87.18 83.879997 85.019997 1466400 80.790512
"2015-01-14" 84.260002 85.82 83.720001 85.389999 1607200 81.142113
"2015-01-15" 85.809998 85.809998 82.279999 82.529999 2982500 78.42437
"2015-01-16" 82.610001 84.089996 81.970001 83.480003 2939400 79.327103
"2015-01-20" 84.029999 84.410004 82.489998 83.940002 2140900 79.764229
"2015-01-21" 83.699997 84.5 83.190002 84.080002 2544200 79.897278
"2015-01-22" 84.919998 86.019997 83.699997 85.709999 1696600 81.446198
"2015-01-23" 84.330002 88.650002 84.139999 87.440002 3679500 83.090126
"2015-01-26" 87.559998 87.809998 86.449997 87.290001 1526200 82.947578
"2015-01-27" 87.059998 87.5 85.779999 86.68 913900 82.36792
"2015-01-28" 87.209999 87.769997 85.830002 85.870003 908800 81.598236
"2015-01-29" 86.220001 86.730003 84.629997 86.57 832700 82.263405
